COD_DISTRIBUIDORA,COD_PRODUCTO,DESC_PRODUCTO,COD_EAN,NOM_PROVEEDOR,FACTOR_UNI_MIN,FACTOR_UNI_MAX
1000019448,955929,BONIF: DETERG. MARSELLA PETALOS RELAJANTES*140GR,N/A,N/A,0,0
1000009263,955965,BONIF: BATEA DE PLASTICO OPAL*1UND,N/A,N/A,0,0
30003885,955966,BONIF: POLO MANGA CORTA OPAL CUELLO REDONDO*1UND,N/A,N/A,0,0
1000008859,955995,BONIF: FIDEOS NICOLINI CODO CHICO*1UND*250GR,N/A,N/A,0,0
1000023530,956142,BONIF: QUITAM. SAPOLIO ROPA COLOR*550ML,N/A,N/A,0,0
1000018671,956160,BONIF: LAVAVAJILLA SAPOLIO TUTIFRUTI*180GR,N/A,N/A,0,0
1000002120,956161,BONIF: ALCOHOL EN GEL AVAL HAND NEUTRO*400ML,N/A,N/A,0,0
1000018366,956169,BONIF: ACEITE CAPRI*1LT,N/A,N/A,0,0
1000007672,956199,BONIF: LEJIA SAPOLIO ORIGINAL CLORO*1UND*790GR,N/A,N/A,0,0
1000035585,956207,BONIF. LEJIA SAPOLIO ORIGINAL CLORO*1UND*790GR,N/A,N/A,0,0
1000028588,956209,BONIF: CD. DENTO TRIPLE ACCION*75ML,N/A,N/A,0,0
1000012287,956240,BONIF: ACEITE CAPRI*900ML,N/A,N/A,0,0
1000021982,956244,BONIF: DETERGENTE MARSELLA PETALOS RELAJANTES*330GR,N/A,N/A,0,0
1000028578,956350,BONIF: QUITAM SAPOLIO ROPA COLOR*550ML,N/A,N/A,0,0
1000031176,956351,BONIF: QUITAM SAPOLIO ROPA COLOR*265ML,N/A,N/A,0,0
1000018974,956427,BONIF.C.D.DENTO HERBAL*90GR.,N/A,N/A,0,0
1000029956,956428,BON. ALCOHOL GEL AVAL HAND OCEAN*380ML,N/A,N/A,0,0
1000024723,956465,BONIF.GALLETA SAYON MARGARITA*151 GR,N/A,N/A,0,0
1000011384,956466,BONIF.GALLETA SAYON MARGARITA*110 GR,N/A,N/A,0,0
1000018974,956678,BONIF: LEJIA SAPOLIO ORIGINAL*1UND*400GR,N/A,N/A,0,0
1000019448,956744,BONIF:QUITAM. SAPOLIO ROPA COLOR*930ML,N/A,N/A,0,0
30007082,956792,BONIF:CD. DENTO TRIPLE ACCION*80GR,N/A,N/A,0,0
1000004006,956875,BONIF:DETERGENTE PATITO LIMON*140GR,N/A,N/A,0,0
1000024730,956957,BONIF: JABON LIQUIDO PLUSBELLE HIDRANTE CREMOSO*400ML,N/A,N/A,0,0
1000028794,956958,BONIF: SUAVIZANTE BOLIVAR PLUS LAVANDA*80ML,N/A,N/A,0,0
1000012262,11000,REFRESCO NEGRITA PI?A*12UND*13GR,N/A,N/A,0,0
1000012354,11047,REFRESCO KANU NARANJA*12UND*13GR,N/A,N/A,0,0
1000016707,11076,REFRESCO KANU CHICHA MORADA*12UND*13GR,N/A,N/A,0,0
30001508,11550,REFRESCO NEGRITA EMOLIENTE*12UND*15GR,N/A,N/A,0,0
1000009584,11551,REFRESCO NEGRITA CHICHA*12UND*13GR,N/A,N/A,0,0
1000018617,11552,REFRESCO NEGRITA NARANJA*12UND*13GR,N/A,N/A,0,0
1000008167,11553,REFRESCO NEGRITA PI?A*13UND*13GR,N/A,N/A,0,0
1000028858,11554,REFRESCO NEGRITA FRESA*12UND*13GR,N/A,N/A,0,0
1000012329,11555,REFRESCO NEGRITA MARACUYA*12UND*13GR,N/A,N/A,0,0
1000028579,11556,REFRESCO NEGRITA DURAZNO*12UND*13GR,N/A,N/A,0,0
1000018974,11560,REFRESCO KANU PI?A*12UND*15GR,N/A,N/A,0,0
30002317,11561,REFRESCO KANU NARANJA*12UND*15GR,N/A,N/A,0,0
1000018617,11562,REFRESCO KANU MANGO*12UND*15GR,N/A,N/A,0,0
30003885,11563,REFRESCO KANU CHICHA MORADA*12UND*15GR,N/A,N/A,0,0
1000018636,56000,LIMPIATODO SAPOLIO LAVANDA*1.8LT,N/A,N/A,0,0
1000010077,56023,LIMPIATODO SAPOLIO FLORAL*1.8LT,N/A,N/A,0,0
1000018687,56024,LIMPIATODO SAPOLIO BEBE*1.8LT,N/A,N/A,0,0
1000018687,56025,LIMPIATODO SAPOLIO ROSAS*1.8LT,N/A,N/A,0,0
1000018534,56026,LIMPIATODO SAPOLIO ORQUIDEA*1.8LT,N/A,N/A,0,0
1000008877,56030,LIMPIATODO SAPOLIO MANZANA Y CANELA*900ML,N/A,N/A,0,0
1000004314,56031,LIMPIATODO SAPOLIO LAVANDA*250ML,N/A,N/A,0,0
1000012198,56032,LIMPIATODO SAPOLIO LIMON*250ML,N/A,N/A,0,0
1000007527,56033,LIMPIATODO SAPOLIO MANZANA*250ML,N/A,N/A,0,0
1000028458,56041,LIMPIATODO SAPOLIO LAVANDA*900ML,N/A,N/A,0,0
30003885,56042,LIMPIATODO SAPOLIO LIMON*900ML,N/A,N/A,0,0
1000032002,56043,LIMPIATODO SAPOLIO MANZANA*900ML,N/A,N/A,0,0
1000029670,56044,LIMPIATODO SAPOLIO BEBE*900ML,N/A,N/A,0,0
1000019463,56047,LIMPIATODO SAPOLIO LAVANDA*648ML,N/A,N/A,0,0
1000010245,56048,LIMPIATODO SAPOLIO FLORAL*648ML,N/A,N/A,0,0
1000012343,56049,LIMPIATODO SAPOLIO BEBE*648ML,N/A,N/A,0,0
1000012275,56051,LIMPIATODO SAPOLIO LAVANDA*3.785LT,N/A,N/A,0,0
1000029956,56052,LIMPIATODO SAPOLIO LIMON*3.785LT,N/A,N/A,0,0
1000018636,56054,LIMPIATODO SAPOLIO BEBE*3.785LT,N/A,N/A,0,0
1000016655,56112,LIMPIATODO SAPOLIO ROSAS*250ML,N/A,N/A,0,0
1000012341,56114,LIMPIATODO SAPOLIO ALOE VERA*900ML,N/A,N/A,0,0
1000001852,56115,LIMPIATODO SAPOLIO MARINO*250ML,N/A,N/A,0,0
30002600,56116,LIMPIATODO SAPOLIO LIMON*1.8LT,N/A,N/A,0,0
1000018850,56117,LIMPIATODO SAPOLIO MARINO*900ML,N/A,N/A,0,0
1000018861,56118,LIMPIATODO SAPOLIO ROSAS*900ML,N/A,N/A,0,0
1000028136,56119,LIMPIATODO SAPOLIO BEBE*5LT,N/A,N/A,0,0
1000018310,56120,LIMPIATODO SAPOLIO ROSAS*3.785LT,N/A,N/A,0,0
1000028584,56121,LIMPIATODO SAPOLIO FLORAL*3.785LT,N/A,N/A,0,0
1000010013,56122,LIMPIATODO SAPOLIO VAINILLA*900ML,N/A,N/A,0,0
1000009263,56123,LIMPIATODO SAPOLIO FLORAL*900ML,N/A,N/A,0,0
1000012341,56124,LIMPIATODO SAPOLIO ORQUIDEA*900ML,N/A,N/A,0,0
1000012434,56125,LIMPIATODO SAPOLIO FLORAL*250ML,N/A,N/A,0,0
1000032002,56341,LIMPIATODO SAPOLIO LAVANDA*5LT,N/A,N/A,0,0
1000007598,56342,LIMPIATODO SAPOLIO FLORAL*5LT,N/A,N/A,0,0
1000010013,56343,LIMPIATODO SAPOLIO ROSAS*5LT,N/A,N/A,0,0
1000012371,56344,LIMPIATODO SAPOLIO LIMON*5LT,N/A,N/A,0,0
1000007672,56347,LIMPIATODO SAPOLIO COCO*900ML,N/A,N/A,0,0
1000009039,57011,LAV. SAPOL LIMON MLLZOS*12UND*180GR+3LEJ*500GR+34%,N/A,N/A,0,0
1000009363,57013,LAVAVAJILLA SAPOLIO LIQUIDA NEUTRO*350ML,N/A,N/A,0,0
1000008730,57014,LAVAVAJILLA SAPOLIO LIQUIDA NEUTRO*500ML,N/A,N/A,0,0
1000009913,57017,LAVAVAJILLA SAPOLIO LIQUIDA ULTRA LIMON*300ML,N/A,N/A,0,0
1000009584,57026,LAVAVAJILLA SAPOLIO LIMON*2UND*180GR + ESPONJA,N/A,N/A,0,0
1000018310,57027,LAVAVAJILLA SAPOLIO MANZANA*2UND*180GR + ESPONJA,N/A,N/A,0,0
30001508,57028,LAVAVAJILLA SAPOLIO TUTIFRUTI*2UND*180GR + ESPONJA,N/A,N/A,0,0
1000008893,57029,LAVAVAJILLA SAPOLIO LIMON*2UND*360GR + ESPONJA,N/A,N/A,0,0
1000019381,57030,LAVAVAJILLA SAPOLIO MANZANA*2UND*360GR + ESPONJA,N/A,N/A,0,0
1000018974,57031,LAVAVAJILLA SAPOLIO TUTIFRUTI*2UND*360GR + ESPONJA,N/A,N/A,0,0
1000028136,57032,LAVAVAJILLA SAPOLIO LIQUIDA ULTRA LIMON*500ML,N/A,N/A,0,0
1000020428,57034,LAVAVAJILLA SAPOLIO LIMON*900GR + ESPONJA,N/A,N/A,0,0
1000028794,57035,LAVAVAJILLA SAPOLIO MANZANA*900GR + ESPONJA,N/A,N/A,0,0
1000004065,57036,LAVAVAJILLA SAPOLIO TUTIFRUTI*900GR + ESPONJA,N/A,N/A,0,0
1000021615,57037,LAVAVAJILLA PATITO MANZANA*2UND*180GR + ESPONJA,N/A,N/A,0,0
1000028662,57038,LAVAVAJILLA PATITO MANZANA*900GR + ESPONJA,N/A,N/A,0,0
1000018352,57039,LAVAVAJILLA PATITO LIMON*900GR + ESPONJA,N/A,N/A,0,0
1000018687,57041,LAVAVAJILLA SAPOLIO LIQUIDA BEBE*350ML,N/A,N/A,0,0
1000028760,57042,LAVAVAJILLA PATITO LIMON*2UND*180GR + ESPONJA,N/A,N/A,0,0
30002317,57043,LAVAVAJILLA PATITO UVA*2UND*180GR + ESPONJA,N/A,N/A,0,0
1000028859,57044,LAVAVAJILLA SAPOLIO LIQUIDA ULTRA MANZANA*500ML,N/A,N/A,0,0
1000010295,57045,LAVAVAJILLA SAPOLIO LIQUIDA ULTRA LIMON*350ML,N/A,N/A,0,0
1000012275,57046,LAVAVAJILLA SAPOLIO LIQUIDA ULTRA MANZANA*350ML,N/A,N/A,0,0
1000019371,57077,LAVAVAJILLA SAPOLIO LIMON*360GR,N/A,N/A,0,0
1000024732,57113,LAVAVAJILLA SAPOLIO LIMON*800GR + ESPONJA,N/A,N/A,0,0
1000020099,57114,LAVAVAJILLA SAPOLIO NARANJA*800GR + ESPONJA,N/A,N/A,0,0
1000012262,57115,LAVAVAJILLA SAPOLIO TUTIFRUTI*800GR + ESPONJA,N/A,N/A,0,0
1000008877,57116,LAVAVAJILLA SAPOLIO MANZANA*800GR + ESPONJA,N/A,N/A,0,0
1000018671,57129,LAVAVAJILLA SAPOLIO LIMON*180GR,N/A,N/A,0,0
1000009263,57132,LAVAVAJILLA SAPOLIO LIMON*800GR,N/A,N/A,0,0
1000031176,57138,LAVAVAJILLA SAPOLIO LIQUIDO MAX.PODER LIMON*300ML,N/A,N/A,0,0
1000008167,57139,LAVAVAJILLA SAPOLIO LIQUIDO MAX.PODER LIMON*500ML,N/A,N/A,0,0
1000028589,57140,LAVAVAJILLA SAPOLIO LIQUIDO MAX.PODER LIMON*750ML,N/A,N/A,0,0
1000021982,57156,LAVAVAJILLA SAPOLIO LIMON*200GR,N/A,N/A,0,0
1000007747,57157,LAVAVAJILLA SAPOLIO LIMON*330GR,N/A,N/A,0,0
1000035585,59000,LEJIA SAPOLIO ORIGINAL REDONDO*5KG,N/A,N/A,0,0
1000018866,59003,LEJIA SAPOLIO ORIGINAL*15UND*250GR+34%,N/A,N/A,0,0
1000028859,59004,LEJIA SAPOLIO ORIGINAL*15UND*500GR+34%,N/A,N/A,0,0
1000034819,59005,LEJIA SAPOLIO ORIGINAL CUADRADO*2KG,N/A,N/A,0,0
1000012275,59006,LEJIA SAPOLIO ORIGINAL REDONDO*2.5KG,N/A,N/A,0,0
1000008877,59031,LEJIA SAPOLIO ORIGINAL*1KG+10%,N/A,N/A,0,0
1000019371,59032,LEJIA SAPOLIO ORIGINAL*500GR+34%,N/A,N/A,0,0
1000009039,59034,LEJIA PATITO ORIGINAL*12UND*500GR+23%,N/A,N/A,0,0
1000007670,59035,LEJIA SAPOLIO ORIGINAL*250GR+34%,N/A,N/A,0,0
1000021982,59037,LEJIA PATITO ORIGINAL*24UND*250GR+23%,N/A,N/A,0,0
1000016655,59040,LEJIA SAPOLIO ORIGINAL*15UND*250GR+34%+BOLSITA,N/A,N/A,0,0
1000032177,59041,LEJIA SAPOLIO ORIGINAL*15UND*500GR+34%+BOLSITA,N/A,N/A,0,0
1000035866,59066,LEJIA SAPOLIO ORIGINAL*4KG,N/A,N/A,0,0
1000012275,59067,LEJIA SAPOLIO ORIGINAL REDONDO*2KG,N/A,N/A,0,0
1000012198,59068,LEJIA SAPOLIO ORIGINAL*1.16KG,N/A,N/A,0,0
1000035585,59069,LEJIA SAPOLIO ORIGINAL*15UND*670GR,N/A,N/A,0,0
1000009363,59335,LEJIA PATITO ORIGINAL*1KG+10%,N/A,N/A,0,0
1000002120,59336,LEJIA SAPOLIO ORIGINAL CUADRADA*4000GR,N/A,N/A,0,0
1000012262,59339,LEJIA SAPOLIO ORIGINAL*1UND*400GR,N/A,N/A,0,0
1000012371,59340,LEJIA PATITO ORIGINAL*15UND*370GR,N/A,N/A,0,0
1000018352,59341,LEJIA PATITO ORIGINAL*12UND*650GR,N/A,N/A,0,0
1000010245,59342,LEJIA CLORO SAPOLIO ORIGINAL*5KG,N/A,N/A,0,0
1000028794,59345,LEJIA SAPOLIO ORIGINAL*1.16KG,N/A,N/A,0,0
1000018617,77000,CD. DENTO TRIPLE ACCION*12UND*75ML,N/A,N/A,0,0
1000020099,77052,CD. DENTO MENTA*12UND*75ML,N/A,N/A,0,0
1000028859,77053,CD. DENTO TRIPLE ACCION*150ML+CEPILLO,N/A,N/A,0,0
30002600,77054,CD. DENTO TRIPLE ACCION ICE*12UND*75ML,N/A,N/A,0,0
1000009363,77055,CD. DENTO HERBAL*12UND*90GR,N/A,N/A,0,0
1000024166,77058,GEL DENTAL DENTO VERDE*6UND*90GR,N/A,N/A,0,0
1000008184,77061,CD. DENTITO CHICLE GLOBO*12UND*90ML,N/A,N/A,0,0
1000007527,77065,CD. DENTO MENTA*150ML+CEPILLO,N/A,N/A,0,0
1000012343,77066,CD. DENTITO CHICHA MORADA*12UND*85GR,N/A,N/A,0,0
1000032177,77088,GEL DENTAL DENTO VERDE*12UND*85GR,N/A,N/A,0,0
1000018850,77092,CD. DENTITO CHICLE GLOBO*12UND*85ML,N/A,N/A,0,0
1000028589,77106,CD. DENTO TRIPLE ACCION*75ML,N/A,N/A,0,0
1000012354,77129,CD. DENTO MENTA*12UND*80GR,N/A,N/A,0,0
1000004006,77130,CD. DENTO MENTA*12UND*150ML,N/A,N/A,0,0
1000018617,77131,CD. DENTO TRIPLE ACCION*12UND*80GR,N/A,N/A,0,0
30002600,77132,CD. DENTO TRIPLE ACCION*12UND*150ML,N/A,N/A,0,0
1000004314,78000,CEPILLO DENTO PREMIUM BICOLOR SUAVE*14UND,N/A,N/A,0,0
1000023530,78024,CEPILLO DENTO PREMIUM BICOLOR DURO*14UND,N/A,N/A,0,0
1000008184,78025,CEPILLO DENTO PREMIUM ZIG-ZAG BICOLOR SUAVE*14UND,N/A,N/A,0,0
1000007672,78026,CEPILLO DENTO PREMIUM ZIG-ZAG BICOLOR MEDIO*14UND,N/A,N/A,0,0
1000035585,78027,CEPILLO DENTO PREMIUM ZIG-ZAG BICOLOR DURO*14UND,N/A,N/A,0,0
30002317,78040,CEPILLO DENTO GALAXY NI?OS SUAVE*12UND+2GRATIS,N/A,N/A,0,0
1000018974,78050,CEPILLO DENTO PREMIUM ADULTO MEDIO*12UND+2GRATIS,N/A,N/A,0,0
1000018847,79016,ENJUAGUE BUCAL DENTO XTRA LIYPTUS*500ML,N/A,N/A,0,0
1000028794,79017,ENJUAGUE BUCAL DENTO XTRA MINT*500ML,N/A,N/A,0,0
1000009584,79018,ENJUAGUE BUCAL DENTO XTRA COOL C.A.*500ML,N/A,N/A,0,0
1000004065,79019,ENJUAGUE BUCAL DENTO MENTA GLACIAL*250ML,N/A,N/A,0,0
1000008829,79020,ENJUAGUE BUCAL DENTO EUCALIPTO*250ML,N/A,N/A,0,0
1000016655,81019,DESOD. AVAL ANTI. MUJER SENSUAL*100ML,N/A,N/A,0,0
1000018310,81022,DESOD. AVAL ANTI. MUJER SENSITIVE*100ML,N/A,N/A,0,0
1000028662,81023,DESOD. GEOMEN ANTI. ROLL-ON POWER*50ML,N/A,N/A,0,0
1000009039,81024,DESOD. AVAL ANTI. ROLL-ON LADY SOFT SKIN+RPTO*50ML,N/A,N/A,0,0
1000028662,81025,DESOD. AVAL XTREME ELEGANT*160ML,N/A,N/A,0,0
1000008877,81026,DESOD. AVAL XTREME COOL*160ML,N/A,N/A,0,0
1000019463,81027,DESOD. AVAL FANTASY*160ML,N/A,N/A,0,0
1000012343,81028,DESOD. AVAL XTREME ROMANCE*160ML,N/A,N/A,0,0
1000008829,90000,ACEITE FRIOL SOYA*12UND*1LT,N/A,N/A,0,0
1000019448,90001,ACEITE FRIOL SOYA*24UND*500ML,N/A,N/A,0,0
1000019448,90002,ACEITE FRIOL SOYA*24UND*200ML,N/A,N/A,0,0
1000028662,97000,GALLETA MARQUESITAS VAINILLA*6 UND*252 GR,N/A,N/A,0,0
1000008558,97001,GALLETA CASINO MENTA*6UND*282GR,N/A,N/A,0,0
1000012286,97002,GALLETA CASINO FRESA*6UND*282GR,N/A,N/A,0,0
1000028794,97004,GALLETA CASINO ALFAJOR*6UND*282GR,N/A,N/A,0,0
1000018847,97005,GALLETA CASINO VAINILLA*6UND*282GR,N/A,N/A,0,0
1000007926,97006,GALLETA CASINO LUCUMA*6UND*282GR,N/A,N/A,0,0
1000028588,97007,GALLETA CASINO COCO*6UND*282GR,N/A,N/A,0,0
1000007747,97008,GALLETA TENTACION CHOCO*6UND*282GR,N/A,N/A,0,0
1000023530,97010,GALLETA TENTACION VAINILLA*6UND*282GR,N/A,N/A,0,0
1000035866,97011,GALLETA TENTACION COCO*6 UND*282 GR,N/A,N/A,0,0
1000009584,97012,GALLETA DOBLE TENTACION VAINILLA*6UND,N/A,N/A,0,0
1000012275,97013,GALLETA DOBLE TENTACION CHOCOLATE*6UND,N/A,N/A,0,0
1000004065,97014,GALLETA MARGARITA*6UND*300GR,N/A,N/A,0,0
1000018847,97015,GALLETA MARGARITA FAMILIAR*169GR,N/A,N/A,0,0
1000028858,97016,NUEVA GALLETA SAYON MARGARITA*110GR,N/A,N/A,0,0
1000019463,97017,GALLETA MARGARITA BA?ADA*6UND*279GR,N/A,N/A,0,0
1000028572,97018,GALLETA GLACITAS TOFFE*6UND*192GR,N/A,N/A,0,0
1000028584,97019,GALLETA GLACITAS FRESA*6UND*192GR,N/A,N/A,0,0
1000016655,97020,GALLETA GLACITAS CHOCO*6UND*192GR,N/A,N/A,0,0
30003885,97021,GALLETA GLACITAS CHOCO NIEVE*6UND*192GR,N/A,N/A,0,0
1000024730,97022,GALLETA GLACITAS DOB CHOCO*6UND*192GR,N/A,N/A,0,0
1000012434,97023,GALLETA INTEGRACKERS MIEL*9UND*270GR,N/A,N/A,0,0
1000012371,97024,GALLETA INTEGRACKERS SALVADO TRIGO*9UND*270GR,N/A,N/A,0,0
1000028575,97025,GALLETA INTEGRACKERS QUINUA*9 UND*270 GR,N/A,N/A,0,0
1000019463,97026,GALLETA SODA V*6UND*210GR,N/A,N/A,0,0
1000018636,97027,GALLETA CHOMP NARANJA*6UND*252GR,N/A,N/A,0,0
30007082,97028,GALLETA CHOMP CHOCOLATE*6UND*252GR,N/A,N/A,0,0
1000010245,97030,GALLETA ZAS TORRE*74GR,N/A,N/A,0,0
1000024731,97031,GALLETA ZAS*6UND*132GR,N/A,N/A,0,0
1000007670,97032,GALLETA MARQUESITA COCO*6UND*276GR,N/A,N/A,0,0
1000021982,97033,GALLETA MARQUESITA VAINILLA*6UND*276GR,N/A,N/A,0,0
1000004065,97035,GALLETA MINI KRAPS DIA*1 UND*60 GR,N/A,N/A,0,0
1000004065,97036,GALLETA KRAPS*6 UND*195 GR,N/A,N/A,0,0
1000021982,97037,GALLETA DIVAS*6UND*204GR,N/A,N/A,0,0
30001508,97038,GALLETA MARGARITA NUEVA*110GR,N/A,N/A,0,0
1000010013,97039,GALLETA CASINO VAINILLA*6UND*258GR,N/A,N/A,0,0
30002575,97040,GALLETA CASINO MENTA*6UND*258GR,N/A,N/A,0,0
1000028588,97041,GALLETA CASINO CHOCOLATE*6UND*258GR,N/A,N/A,0,0
1000018366,97042,GALLETA CASINO FRESA*6UND*258GR,N/A,N/A,0,0
1000012341,97043,GALLETA CASINO LUCUMA*6UND*258GR,N/A,N/A,0,0
1000012371,97044,GALLETA CASINO COCO*6UND*258GR,N/A,N/A,0,0
1000018861,97045,GALLETA CASINO ALFAJOR*6UND*258GR,N/A,N/A,0,0
1000028578,97046,GALLETA CASINO BLACK FRESA*6 UND*246 GR,N/A,N/A,0,0
30002600,97047,GALLETA CASINO BLACK VAINILLA*6 UND*246 GR,N/A,N/A,0,0
1000019381,97048,GALLETA CASINO BLACK MENTA*6 UND*246 GR,N/A,N/A,0,0
1000032177,97063,GALLETA MARQUESITAS COCO*6 UND*252 GR,N/A,N/A,0,0
1000008739,97074,GALLETA SODA V PLAIN*6 UND*258 GR,N/A,N/A,0,0
1000029956,97075,GALLETA SODA V PLAIN*1 UND*100 GR,N/A,N/A,0,0
1000012262,97076,GALLETA MINI CHOCOBUM POP*60GR,N/A,N/A,0,0
1000018378,97126,GALLETA MINI CHOCOBUM*1 UND*55 GR,N/A,N/A,0,0
1000024731,97127,GALLETA CHOCOBUM POP*1 UND*55 GR,N/A,N/A,0,0
30003885,97128,GALLETA MINI CHOMP CHOCOLATE*1 UND*75GR,N/A,N/A,0,0
1000018534,97129,GALLETA MINI CHOMP NARANJA*1 UND*75GR,N/A,N/A,0,0
1000012262,97132,GALLETA MINI GLACITAS CHOCOLATE*1 UND*55 GR,N/A,N/A,0,0
1000028662,97133,GALLETA MINI GLACITAS TOFFEE*1 UND*55 GR,N/A,N/A,0,0
1000024723,97134,GALLETA MINI MARGARITA*1 UND*75 GR,N/A,N/A,0,0
1000018865,97139,GALLETA KRAPS TORRE*73GR,N/A,N/A,0,0
1000009232,97142,GALLETA CASINO BLACK ROLLO DE CANELA*6 UND*261 GR,N/A,N/A,0,0
1000028586,97147,GALLETA MINI COCHOV*TIR*6UND*50GR,N/A,N/A,0,0
1000011855,97148,GALLETA MINI GLACITA TOFFEE*TIR*6UND*55GR,N/A,N/A,0,0
1000009039,97149,GALLETA MINI GLACITA CHOCOLATE*TIR*6UND*55GR,N/A,N/A,0,0
1000028579,97154,GALLETA MINI CHOMP CHOCOLATE*TIR*6UND*75GR,N/A,N/A,0,0
1000031176,97155,GALLETA MINI CHOMP NARANJA*TIR*6UND*75GR,N/A,N/A,0,0
1000018974,97156,GALLETA CHOCOBUM POP*TIR*6UND*55GR,N/A,N/A,0,0
1000016655,97157,GALLETA MINI MARGARITA*TIR*6UND*75GR,N/A,N/A,0,0
1000012286,97158,GALLETA MINI TENTACION VAINILLA*TIR*6UND*75GR,N/A,N/A,0,0
1000019365,97159,GALLETA MINI TENTACION CHOCOLATE*TIR*6UND*75GR,N/A,N/A,0,0
1000012077,97161,GALLETA MINI TENTACION COCO*TIR*6UND*75GR,N/A,N/A,0,0
1000008721,97162,GALLETA MINI TENTACION NARANJA*TIR*6UND*75GR,N/A,N/A,0,0
1000012371,97176,GALLETA SAYON MARGARITA*151GR,N/A,N/A,0,0
1000028589,97177,GALLETA VICTORIA CHOCO V CARAMEL*6UND*204GR,N/A,N/A,0,0
1000008730,97178,GALLETA VICTORIA CHOCO V*6UND*204GR,N/A,N/A,0,0
1000018636,97211,GALLETA MARGARITA*6UND*279GR,N/A,N/A,0,0
1000018378,97212,GALLETA MARGARITA FAMILIAR*163GR,N/A,N/A,0,0
1000020428,97213,GALLETA SAYON MARGARITA*110GR,N/A,N/A,0,0
1000012343,97221,GALLETA TENTACION CHOCOLATE*6UND*270GR,N/A,N/A,0,0
30001508,97222,GALLETA TENTACION VAINILLA*6UND*270GR,N/A,N/A,0,0
1000024723,97223,GALLETA TENTACION NARANJA*6UND*270GR,N/A,N/A,0,0
1000007926,97224,GALLETA TENTACION COCO*6UND*270GR,N/A,N/A,0,0
1000028574,97225,GALLETA CHOMP CHOCOLATE*6UND*228GR,N/A,N/A,0,0
1000035866,97226,GALLETA CHOMP NARANJA*6UND*228GR,N/A,N/A,0,0
1000009039,97240,GALLETA SAYON TEJANAS*480GR,N/A,N/A,0,0
1000021615,97246,GALLETA CASINO MENTA TORRE*150GR,N/A,N/A,0,0
1000008721,97247,GALLETA CASINO FRESA TORRE*150GR,N/A,N/A,0,0
1000018865,97281,GALLETA CASINO ALFAJOR*6UND*43GR,N/A,N/A,0,0
1000008167,97282,GALLETA CASINO BLACK MENTA*6UND*43GR,N/A,N/A,0,0
1000011855,97283,GALLETA KRAPS*6UND*32.5GR,N/A,N/A,0,0
1000018847,97284,GALLETA TENTACION CHOCO*6UND*43GR,N/A,N/A,0,0
1000024723,97285,GALLETA TENTACION COCO*6UND*43GR,N/A,N/A,0,0
1000007926,97286,GALLETA TENTACION VAINILLA*6UND*43GR,N/A,N/A,0,0
1000010077,97287,GALLETA TENTACION NARANJA*6UND*43GR,N/A,N/A,0,0
1000028458,97290,GALLETA VICTORIA GLACITAS FRESA*8UND*32GR,N/A,N/A,0,0
1000018671,107001,WAFER CASINO CHOCOLATE*84GR,N/A,N/A,0,0
1000028588,107004,WAFER CASINO CHOCOLATE*6UND*201.6GR,N/A,N/A,0,0
1000018636,107005,WAFER CASINO VAINILLA*6UND*201.6GR,N/A,N/A,0,0
1000008802,107006,WAFER CASINO FRESA*6UND*201.6GR,N/A,N/A,0,0
1000012286,107007,WAFER CASINO CHOCOMENTA*6UND*201.6GR,N/A,N/A,0,0
1000019463,107008,WAFER CASINO BA?ADO CHOCO*6UND,N/A,N/A,0,0
1000028662,107009,WAFER WAZZU*20UND*580GR,N/A,N/A,0,0
1000028136,107010,WAFER WAZZU*6UND,N/A,N/A,0,0
1000018366,108010,MAZAMORRA NEGRITA MORADA*24UND*160GR,N/A,N/A,0,0
1000019371,108011,MAZAMORRA NEGRITA PI?A*12UND*160GR,N/A,N/A,0,0
1000012354,108012,MAZAMORRA NEGRITA DURAZNO*12UND*160GR,N/A,N/A,0,0
1000028589,116012,AMBIENTADOR SAPOLIO BRISA MARINA*360ML,N/A,N/A,0,0
1000028587,116013,LIMPIAVIDRIOS SAPOLIO MULT. LAVANDA GAT RPTO*650ML,N/A,N/A,0,0
1000008558,116015,LUSTRAMUEBLE PREMIO LAVANDA*360ML,N/A,N/A,0,0
1000019381,116221,AMBIENTADOR SAPOLIO LAVANDA*360ML,N/A,N/A,0,0
30003902,116222,AMBIENTADOR SAPOLIO BEBE*360ML,N/A,N/A,0,0
1000023530,116223,AMBIENTADOR SAPOLIO POTPOURRI*360ML,N/A,N/A,0,0
1000018687,116225,AMBIENTADOR SAPOLIO ANTITABACO*360ML,N/A,N/A,0,0
30003902,116226,AMBIENTADOR SAPOLIO ARRULLOS DE BEBE*360ML,N/A,N/A,0,0
1000024732,116228,AMBIENTADOR SAPOLIO BOSQUE*360ML,N/A,N/A,0,0
1000009232,116230,ESPONJA SAPOLIO CLASICA VERDE 2EN1*3UND,N/A,N/A,0,0
1000028589,116231,ESPONJA SAPOLIO SALVAU?AS VERDE 2EN1*3UND,N/A,N/A,0,0
1000008739,116232,FIBRA SAPOLIO MULTIUSOS VERDE*2UND,N/A,N/A,0,0
1000019381,116233,PA?O SAPOLIO WETI ABSORBENTE*20UND,N/A,N/A,0,0
1000004065,116234,PA?O SAPOLIO YA MULTIUSOS*3UND,N/A,N/A,0,0
