COD_DISTRIBUIDORA,COD_VENTA,NUM_FACTURA,FECHA,COD_CLIENTE,COD_ITEM,COD_PRODUCTO,CANTIDAD_UND_MIN,TIPO_UND_MIN,CANT_UND_MAX,TIPO_UND_MAX,VENTA_SINIGV,VENTA_CONIGV,TIPO_PRODUCTO,COD_VENDEDOR
1000001852,662,BB046-128344,4/04/2023,00004858,4,950087,240,CAJ,5,CAJ,477.97,564,P,0050
1000001852,662,BB046-128345,4/04/2023,00004858,5,950099,60,CAJ,5,CAJ,509.83,601.6,P,0050
1000001852,667,BB046-128346,4/04/2023,00004858,2,950109,30,BOL,2,BOL,183.22,216.2,P,0050
1000001852,667,BB046-128352,4/04/2023,00004858,3,950115,75,BOL,5,BOL,501.86,592.2,P,0050
1000001852,667,BB046-128353,4/04/2023,00004858,3,950123,75,BOL,5,BOL,501.86,592.2,P,0050
1000001852,667,BB046-128354,4/04/2023,00004858,3,9502,75,BOL,5,BOL,501.86,592.2,P,0050
1000001852,682,BB046-128364,4/04/2023,00004858,4,950251,90,BOL,6,BOL,549.66,648.6,P,0050
1000001852,682,BB046-128365,4/04/2023,00004858,4,950437,60,BOL,4,BOL,366.44,432.4,P,0050
1000001852,682,BB046-128366,4/04/2023,00004858,3,950509,90,BOL,6,BOL,520.98,614.76,P,0050
1000001852,682,BB046-128367,4/04/2023,00004858,3,950549,90,BOL,6,BOL,520.98,614.76,P,0050
1000001852,682,BB046-128368,4/04/2023,00004858,3,950587,45,BOL,3,BOL,260.49,307.38,P,0050
1000001852,682,BB046-128369,4/04/2023,00004858,2,950596,75,BOL,5,BOL,501.86,592.2,P,0050
1000001852,682,BB046-128370,4/04/2023,00004858,2,950603,75,BOL,5,BOL,501.86,592.2,P,0050
1000001852,682,BB046-128371,4/04/2023,00004858,2,950755,75,BOL,5,BOL,501.86,592.2,P,0050
1000001852,682,BB046-128375,4/04/2023,00004858,7,950797,72,CAJ,6,CAJ,559.22,659.88,P,0050
1000001852,682,BB046-128376,4/04/2023,00004858,7,950828,72,CAJ,6,CAJ,559.22,659.88,P,0050
1000001852,682,BB046-128377,4/04/2023,00004858,7,950854,72,CAJ,6,CAJ,559.22,659.88,P,0050
1000001852,682,BB046-128378,4/04/2023,00004858,7,951796,24,CAJ,2,CAJ,186.41,219.96,P,0050
1000001852,683,BB046-128385,4/04/2023,00004858,2,951837,288,CAJ,6,CAJ,573.56,676.8,P,0050
1000001852,683,BB046-128386,4/04/2023,00004858,2,952089,192,CAJ,4,CAJ,382.37,451.2,P,0050
1000001852,685,BB046-128393,4/04/2023,00004858,5,952206,80,CAJ,2,CAJ,85.24,100.58,P,0050
1000001852,685,BB046-128393,4/04/2023,00004858,7,952645,100,PAQ,5,PAQ,171.27,202.1,P,0050
1000001852,685,BB046-128394,4/04/2023,00004858,3,953280,5,SAC,5,SAC,330.59,390.1,P,0050
1000001852,685,BB046-128397,4/04/2023,00004858,1,953284,60,CAJ,5,CAJ,426.19,502.9,P,0050
1000001852,685,BB046-128398,4/04/2023,00004858,4,953313,240,CAJ,5,CAJ,477.97,564,P,0050
1000001852,697,BB046-128402,4/04/2023,00004858,3,954025,340,PAQ,17,PAQ,582.32,687.14,P,0050
1000001852,697,BB046-128403,4/04/2023,00004858,3,954307,260,PAQ,13,PAQ,445.31,525.46,P,0050
1000001852,705,BB046-128407,4/04/2023,00004858,4,9548,520,CAJ,13,CAJ,554.04,653.77,P,0050
1000001852,705,BB046-128408,4/04/2023,00004858,4,955163,280,CAJ,7,CAJ,298.33,352.03,P,0050
1000001852,705,BB046-128409,4/04/2023,00004858,3,955181,90,BOL,6,BOL,549.66,648.6,P,0050
1000001852,705,BB046-128410,4/04/2023,00004858,3,955194,60,BOL,4,BOL,366.44,432.4,P,0050
1000001852,705,BB046-128411,4/04/2023,00004858,1,955244,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,705,BB046-128412,4/04/2023,00004858,1,955435,120,BOL,4,BOL,366.44,432.4,P,0050
1000001852,705,BB046-128413,4/04/2023,00004858,2,955499,75,BOL,5,BOL,501.86,592.2,P,0050
1000001852,705,BB046-128414,4/04/2023,00004858,2,955707,75,BOL,5,BOL,501.86,592.2,P,0050
1000001852,711,BB046-128426,4/04/2023,00004858,1,955722,300,PAQ,15,PAQ,513.81,606.3,P,0050
1000001852,717,BB046-128427,4/04/2023,00004858,1,955965,72,CAJ,6,CAJ,511.42,603.48,P,0050
1000001852,717,BB046-128428,4/04/2023,00004858,1,956427,72,CAJ,6,CAJ,511.42,603.48,P,0050
1000001852,717,BB046-128429,4/04/2023,00004858,1,956678,72,CAJ,6,CAJ,511.42,603.48,P,0050
1000001852,717,BB046-128430,4/04/2023,00004858,1,956875,24,CAJ,2,CAJ,170.47,201.16,P,0050
1000001852,723,BB046-128431,4/04/2023,00004858,6,963041,30,BOL,2,BOL,173.66,204.92,P,0050
1000001852,723,BB046-128434,4/04/2023,00004858,1,963200,340,PAQ,17,PAQ,582.32,687.14,P,0050
1000001852,723,BB046-128435,4/04/2023,00004858,1,963221,340,PAQ,17,PAQ,582.32,687.14,P,0050
1000001852,723,BB046-128436,4/04/2023,00004858,1,963233,40,PAQ,2,PAQ,68.51,80.84,P,0050
1000001852,723,BB046-128437,4/04/2023,00004858,5,963408,8,SAC,8,SAC,528.95,624.16,P,0050
1000001852,723,BB046-128438,4/04/2023,00004858,5,97000,8,SAC,8,SAC,528.95,624.16,P,0050
1000001852,723,BB046-128439,4/04/2023,00004858,5,97005,4,SAC,4,SAC,264.47,312.08,P,0050
1000001852,727,BB046-128441,4/04/2023,00004858,2,97013,220,PAQ,11,PAQ,188.4,222.31,P,0050
1000001852,727,BB046-128445,4/04/2023,00004858,1,97018,340,PAQ,17,PAQ,582.32,687.14,P,0050
1000001852,727,BB046-128446,4/04/2023,00004858,1,97019,340,PAQ,17,PAQ,582.32,687.14,P,0050
1000001852,727,BB046-128447,4/04/2023,00004858,1,97024,340,PAQ,17,PAQ,582.32,687.14,P,0050
1000001852,727,BB046-128448,4/04/2023,00004858,1,97029,140,PAQ,7,PAQ,239.78,282.94,P,0050
1000001852,623,BB046-128449,4/04/2023,00004858,2,97032,30,BOL,2,BOL,200.75,236.88,P,0050
1000001852,758,BB046-128452,5/04/2023,00004858,4,97142,120,CAJ,3,CAJ,127.86,150.87,P,0050
1000001852,758,BB046-128452,5/04/2023,00004858,8,97178,30,BOL,1,BOL,91.61,108.1,P,0050
1000001852,758,BB046-128452,5/04/2023,00004858,9,97221,24,BOL,1,BOL,86.83,102.46,P,0050
1000001852,758,BB046-128454,5/04/2023,00004858,3,97222,144,CAJ,3,CAJ,286.78,338.4,P,0050
1000001852,758,BB046-128456,5/04/2023,00004858,5,97247,48,CAJ,4,CAJ,340.95,402.32,P,0050
1000001852,758,BB046-128459,5/04/2023,00004858,6,97287,8,SAC,8,SAC,528.95,624.16,P,0050
1000001852,758,BB046-128460,5/04/2023,00004858,6,97288,2,SAC,2,SAC,132.24,156.04,P,0050
1000001852,757,BB046-128461,5/04/2023,00004858,1,992175,72,CAJ,6,CAJ,511.42,603.48,P,0050
1000001852,757,BB046-128462,5/04/2023,00004858,1,996997,72,CAJ,6,CAJ,511.42,603.48,P,0050
1000001852,757,BB046-128463,5/04/2023,00004858,1,997222,72,CAJ,6,CAJ,511.42,603.48,P,0050
1000001852,757,BB046-128464,5/04/2023,00004858,1,998101,24,CAJ,2,CAJ,170.47,201.16,P,0050
1000001852,772,BB046-128465,5/04/2023,00004858,4,999740,144,CAJ,3,CAJ,286.78,338.4,P,0050
1000001852,772,BB046-128465,5/04/2023,00004858,5,999741,200,CAJ,5,CAJ,213.09,251.45,P,0050
1000001852,772,BB046-128466,5/04/2023,00004858,1,999B03,60,BOL,4,BOL,347.32,409.84,P,0050
1000001852,772,BB046-128467,5/04/2023,00004858,3,B49410170,12,PAQ,3,PAQ,370.42,437.1,P,0050
1000001852,772,BB046-128468,5/04/2023,00004858,2,BO101032,120,BOL,5,BOL,434.15,512.3,P,0050
1000001852,801,BB046-128504,5/04/2023,00004858,3,CB430000,5,SAC,5,SAC,330.59,390.1,P,0050
1000001852,854,BB046-128506,5/04/2023,00004858,1,DEF0041,45,BOL,3,BOL,274.83,324.3,P,0050
1000001852,854,BB046-128506,5/04/2023,00004858,2,DET0511,45,BOL,3,BOL,301.12,355.32,P,0050
1000001852,854,BB046-128507,5/04/2023,00004858,3,E4300000,60,CAJ,5,CAJ,466.02,549.9,P,0050
1000001852,870,BB046-128508,5/04/2023,00004858,2,F100851,12,CAJ,1,CAJ,93.2,109.98,P,0050
1000001852,870,BB046-128508,5/04/2023,00004858,3,F101713,12,CAJ,1,CAJ,85.24,100.58,P,0050
1000001852,870,BB046-128508,5/04/2023,00004858,4,F300023,20,PAQ,1,PAQ,34.25,40.42,P,0050
1000001852,880,BB046-128509,5/04/2023,00004858,1,F300737,12,CAJ,1,CAJ,93.2,109.98,P,0050
1000001852,880,BB046-128509,5/04/2023,00004858,5,F301411,15,BOL,1,BOL,100.37,118.44,P,0050
1000001852,880,BB046-128509,5/04/2023,00004858,6,F500010,15,BOL,1,BOL,91.61,108.1,P,0050
1000001852,880,BB046-128509,5/04/2023,00004858,9,F700082,48,CAJ,1,CAJ,95.59,112.8,P,0050
1000001852,880,BB046-128510,5/04/2023,00004858,4,GAL0449,100,PAQ,5,PAQ,171.27,202.1,P,0050
1000001852,901,BB046-128517,5/04/2023,00004858,3,I-8305018,288,CAJ,6,CAJ,573.56,676.8,P,0050
1000001852,901,BB046-128518,5/04/2023,00004858,3,I-8316101,240,CAJ,5,CAJ,477.97,564,P,0050
1000001852,901,BB046-128519,5/04/2023,00004858,7,I-8322008,8,SAC,8,SAC,528.95,624.16,P,0050
1000001852,901,BB046-128520,5/04/2023,00004858,7,INT106107,8,SAC,8,SAC,528.95,624.16,P,0050
1000001852,901,BB046-128521,5/04/2023,00004858,7,INT111040,4,SAC,4,SAC,264.47,312.08,P,0050
1000001852,922,BB046-128522,5/04/2023,00004858,1,INT311012,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128523,5/04/2023,00004858,1,INT315031,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128524,5/04/2023,00004858,1,IT0000002435,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128525,5/04/2023,00004858,1,IT0000009085,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128526,5/04/2023,00004858,1,IT0000010566,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128527,5/04/2023,00004858,1,IT0000010941,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128528,5/04/2023,00004858,1,IT0000011653,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128529,5/04/2023,00004858,1,JR-1108,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128530,5/04/2023,00004858,1,JR-1260,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128531,5/04/2023,00004858,1,JR-1315,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128532,5/04/2023,00004858,1,JR-1654,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128533,5/04/2023,00004858,1,LAV0100,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128534,5/04/2023,00004858,1,MAN0003,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128535,5/04/2023,00004858,1,PR350335,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128536,5/04/2023,00004858,1,PR800134,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128537,5/04/2023,00004858,1,S0000196,180,BOL,6,BOL,549.66,648.6,P,0050
1000001852,922,BB046-128538,5/04/2023,00004858,1,S0001091,120,BOL,4,BOL,366.44,432.4,P,0050
1000001852,948,BB046-128569,5/04/2023,00004858,3,S0001146,340,PAQ,17,PAQ,582.32,687.14,P,0050
1000001852,948,BB046-128570,5/04/2023,00004858,3,S0003110,160,PAQ,8,PAQ,274.03,323.36,P,0050
1000001852,999,BB046-128574,5/04/2023,00004858,6,S0003420,48,CAJ,1,CAJ,95.59,112.8,P,0050
1000001852,999,BB046-128575,5/04/2023,00004858,1,V07481,80,PAQ,4,PAQ,137.02,161.68,P,0050
1000001852,1037,BB046-128590,5/04/2023,00004858,10,V-4314020,680,PAQ,34,PAQ,582.32,687.14,P,0050
1000001852,1037,BB046-128591,5/04/2023,00004960,10,003B37,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1037,BB046-128592,5/04/2023,00004960,10,004F57,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1037,BB046-128593,5/04/2023,00004960,10,05BA7039,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1037,BB046-128594,5/04/2023,00004960,10,10018204,280,PAQ,14,PAQ,239.78,282.94,P,0006
1000001852,1037,BB046-128595,5/04/2023,00004960,9,1002007,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1037,BB046-128596,5/04/2023,00004960,9,10037009,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1037,BB046-128597,5/04/2023,00004960,9,100402,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1037,BB046-128598,5/04/2023,00004960,9,10050877,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1037,BB046-128599,5/04/2023,00004960,9,10050883,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1037,BB046-128600,5/04/2023,00004960,9,10059075,300,PAQ,15,PAQ,513.81,606.3,P,0006
1000001852,1037,BB046-128629,5/04/2023,00004960,1,10063267,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128630,5/04/2023,00004960,1,1008023,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128631,5/04/2023,00004960,1,10100469,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128632,5/04/2023,00004960,1,101108,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128633,5/04/2023,00004960,1,102,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128634,5/04/2023,00004960,1,102120,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128635,5/04/2023,00004960,1,1052,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128636,5/04/2023,00004960,1,10535,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128637,5/04/2023,00004960,1,10536,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128638,5/04/2023,00004960,1,1059,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128639,5/04/2023,00004960,1,1100,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128640,5/04/2023,00004960,1,11100333,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128641,5/04/2023,00004960,1,111100,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128642,5/04/2023,00004960,1,112004,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128643,5/04/2023,00004960,1,11287,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128644,5/04/2023,00004960,1,11500446,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1037,BB046-128645,5/04/2023,00004960,1,116225,48,CAJ,4,CAJ,340.95,402.32,P,0006
1000001852,1052,BB046-128648,6/04/2023,00004960,4,116238,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1052,BB046-128649,6/04/2023,00004960,4,1163,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1052,BB046-128650,6/04/2023,00004960,4,116332,40,PAQ,2,PAQ,34.25,40.42,P,0006
1000001852,1052,BB046-128651,6/04/2023,00004960,5,116347,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1052,BB046-128652,6/04/2023,00004960,5,116391,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1052,BB046-128653,6/04/2023,00004960,5,116393,320,PAQ,16,PAQ,548.07,646.72,P,0006
1000001852,1052,BB046-128660,6/04/2023,00004960,1,116410,8,SAC,8,SAC,528.95,624.16,P,0006
1000001852,1052,BB046-128661,6/04/2023,00004960,1,116433,8,SAC,8,SAC,528.95,624.16,P,0006
1000001852,1052,BB046-128662,6/04/2023,00004960,1,1189,8,SAC,8,SAC,528.95,624.16,P,0006
1000001852,1052,BB046-128663,6/04/2023,00004960,1,120010004,8,SAC,8,SAC,528.95,624.16,P,0006
1000001852,1052,BB046-128664,6/04/2023,00004960,1,120160024,8,SAC,8,SAC,528.95,624.16,P,0006
1000001852,1052,BB046-128665,6/04/2023,00004960,1,120230005,8,SAC,8,SAC,528.95,624.16,P,0006
1000001852,1052,BB046-128666,6/04/2023,00004960,1,120240014,2,SAC,2,SAC,132.24,156.04,P,0006
1000001852,1064,BB046-128685,6/04/2023,00004960,13,12076,520,CAJ,13,CAJ,554.04,653.77,P,0006
1000001852,1064,BB046-128686,6/04/2023,00004960,13,122005,280,CAJ,7,CAJ,298.33,352.03,P,0006
1000001852,1064,BB046-128717,6/04/2023,00004960,6,122053,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1064,BB046-128718,6/04/2023,00004960,6,12252025,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1064,BB046-128719,6/04/2023,00004960,6,12252068,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1064,BB046-128720,6/04/2023,00004960,6,1229,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1064,BB046-128721,6/04/2023,00004960,6,1238,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1064,BB046-128730,6/04/2023,00004960,2,124006,6,SAC,6,SAC,254.24,300,P,0006
1000001852,1064,BB046-128731,6/04/2023,00004960,2,124017,6,SAC,6,SAC,254.24,300,P,0006
1000001852,1064,BB046-128732,6/04/2023,00004960,2,124020,6,SAC,6,SAC,254.24,300,P,0006
1000001852,1064,BB046-128733,6/04/2023,00004960,2,124024,6,SAC,6,SAC,254.24,300,P,0006
1000001852,1064,BB046-128734,6/04/2023,00004960,2,124028,6,SAC,6,SAC,254.24,300,P,0006
1000001852,1100,BB046-128739,6/04/2023,00004960,5,124036,400,CAJ,10,CAJ,426.19,502.9,P,0006
1000001852,1100,BB046-128740,6/04/2023,00004960,2,124040,560,PAQ,28,PAQ,479.56,565.88,P,0006
1000001852,1100,BB046-128741,6/04/2023,00004960,4,124047,8,SAC,8,SAC,528.95,624.16,P,0006
1000001852,1100,BB046-128742,6/04/2023,00004960,4,124049,2,SAC,2,SAC,132.24,156.04,P,0006
1000001852,1100,BB046-128743,6/04/2023,00004960,1,124074,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1100,BB046-128744,6/04/2023,00004960,1,124089,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1100,BB046-128745,6/04/2023,00004960,1,124097,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1100,BB046-128746,6/04/2023,00004960,1,124108,60,PAQ,3,PAQ,102.76,121.26,P,0006
1000001852,1100,BB046-128747,6/04/2023,00004960,3,124111,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1100,BB046-128748,6/04/2023,00004960,3,124113,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1100,BB046-128749,6/04/2023,00004960,3,124118,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1100,BB046-128750,6/04/2023,00004960,3,124120,60,CAJ,5,CAJ,426.19,502.9,P,0006
1000001852,1142,BB046-128752,6/04/2023,00004960,3,124172,200,PAQ,10,PAQ,171.27,202.1,P,0006
1000001852,1142,BB046-128753,6/04/2023,00004960,2,124178,180,PAQ,9,PAQ,308.29,363.78,P,0006
1000001852,1143,BB046-128755,6/04/2023,00004960,10,124183,200,CAJ,5,CAJ,213.09,251.45,P,0006
1000001852,1143,BB046-128755,6/04/2023,00004960,9,124188,45,BOL,3,BOL,274.83,324.3,P,0006
1000001852,1143,BB046-128756,6/04/2023,00004960,8,124206,45,BOL,3,BOL,301.12,355.32,P,0006
1000001852,1143,BB046-128760,6/04/2023,00004960,1,124213,60,CAJ,5,CAJ,426.19,502.9,P,0006
1000001852,1143,BB046-128761,6/04/2023,00004960,2,124215,60,CAJ,5,CAJ,509.83,601.6,P,0006
1000001852,1146,BB046-128775,6/04/2023,00004960,2,124217,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1146,BB046-128776,6/04/2023,00004960,2,124227,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1146,BB046-128777,6/04/2023,00004960,2,124295,40,PAQ,2,PAQ,34.25,40.42,P,0006
1000001852,1146,BB046-128778,6/04/2023,00004960,3,124303,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1146,BB046-128779,6/04/2023,00004960,3,124306,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1146,BB046-128780,6/04/2023,00004960,3,124309,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1146,BB046-128781,6/04/2023,00004960,3,124310,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1146,BB046-128782,6/04/2023,00004960,3,124331,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1146,BB046-128783,6/04/2023,00004960,3,124373,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1146,BB046-128784,6/04/2023,00004960,3,12461,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1146,BB046-128785,6/04/2023,00004960,3,125001,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1146,BB046-128786,6/04/2023,00004960,3,125007,280,PAQ,14,PAQ,479.56,565.88,P,0006
1000001852,1149,BB046-128796,6/04/2023,00004960,1,125054,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1149,BB046-128797,6/04/2023,00004960,1,125055,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1149,BB046-128798,6/04/2023,00004960,1,125113,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1149,BB046-128799,6/04/2023,00004960,1,125152,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1149,BB046-128800,6/04/2023,00004960,1,125153,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1149,BB046-128801,6/04/2023,00004960,1,125154,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1149,BB046-128802,6/04/2023,00004960,1,126002,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1149,BB046-128803,6/04/2023,00004960,1,126010,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1149,BB046-128804,6/04/2023,00004960,1,126077,24,CAJ,2,CAJ,170.47,201.16,P,0006
1000001852,1177,BB046-128817,8/04/2023,00004960,1,126097,520,CAJ,13,CAJ,554.04,653.77,P,0006
1000001852,1177,BB046-128818,8/04/2023,00004960,1,126111,520,CAJ,13,CAJ,554.04,653.77,P,0006
1000001852,1177,BB046-128819,8/04/2023,00004960,1,126158,520,CAJ,13,CAJ,554.04,653.77,P,0006
1000001852,1177,BB046-128820,8/04/2023,00004960,1,126160,440,CAJ,11,CAJ,468.81,553.19,P,0006
1000001852,1256,BB046-128868,8/04/2023,00004960,7,126164,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1256,BB046-128869,8/04/2023,00004960,7,1269,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1256,BB046-128870,8/04/2023,00004960,7,127006,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1256,BB046-128871,8/04/2023,00004960,7,127094,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1256,BB046-128872,8/04/2023,00004960,7,127155,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1256,BB046-128873,8/04/2023,00004960,7,12755,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1256,BB046-128874,8/04/2023,00004960,7,128033,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1256,BB046-128875,8/04/2023,00004960,7,128037,72,CAJ,6,CAJ,511.42,603.48,P,0006
1000001852,1256,BB046-128876,8/04/2023,00004960,7,128187,24,CAJ,2,CAJ,170.47,201.16,P,0006
1000001852,1256,BB046-128877,8/04/2023,00004960,10,128188,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128878,8/04/2023,00004960,10,128245,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128879,8/04/2023,00004960,10,128340,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128880,8/04/2023,00004960,10,128341,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128881,8/04/2023,00004960,10,128344,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128882,8/04/2023,00004960,10,1290,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128883,8/04/2023,00004960,10,1303,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128884,8/04/2023,00004960,10,131000,680,PAQ,34,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128885,8/04/2023,00004960,10,131045,560,PAQ,28,PAQ,479.56,565.88,P,0006
1000001852,1256,BB046-128917,8/04/2023,00004960,4,131057,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128918,8/04/2023,00004960,4,132032,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128919,8/04/2023,00004960,4,13214,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128920,8/04/2023,00004960,4,13267,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128921,8/04/2023,00004960,4,1353,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128922,8/04/2023,00004960,4,13626,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128923,8/04/2023,00004960,4,138919,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128924,8/04/2023,00004960,4,138920,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128925,8/04/2023,00004960,4,138922,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128926,8/04/2023,00004960,4,138931,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128927,8/04/2023,00004960,4,138981,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128928,8/04/2023,00004960,4,138995,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128929,8/04/2023,00004960,4,1399,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128930,8/04/2023,00004960,4,1407,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128931,8/04/2023,00004960,4,14235,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128932,8/04/2023,00004960,4,145002,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128933,8/04/2023,00004960,4,145004,340,PAQ,17,PAQ,582.32,687.14,P,0006
1000001852,1256,BB046-128934,8/04/2023,00004960,4,145021,220,PAQ,11,PAQ,376.8,444.62,P,0006
1000001852,1271,BB046-128937,8/04/2023,00004960,1,145023,3,SAC,3,SAC,198.36,234.06,P,0006
